"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"44100","5971","0500000US13259","Stewart County, Georgia"
"122000","17618","0500000US13261","Sumter County, Georgia"
"98800","23175","0500000US13263","Talbot County, Georgia"
"63500","14509","0500000US13265","Taliaferro County, Georgia"
"89800","8797","0500000US13267","Tattnall County, Georgia"
"87100","5396","0500000US13269","Taylor County, Georgia"
"69300","9648","0500000US13271","Telfair County, Georgia"
"93400","14753","0500000US13273","Terrell County, Georgia"
"150300","8083","0500000US13275","Thomas County, Georgia"
"123000","9581","0500000US13277","Tift County, Georgia"
"97800","11631","0500000US13279","Toombs County, Georgia"
"241900","18982","0500000US13281","Towns County, Georgia"
"71900","8086","0500000US13283","Treutlen County, Georgia"
"138300","6816","0500000US13285","Troup County, Georgia"
"73600","15337","0500000US13287","Turner County, Georgia"
"71800","9032","0500000US13289","Twiggs County, Georgia"
"199000","12483","0500000US13291","Union County, Georgia"
"102800","8413","0500000US13293","Upson County, Georgia"
"121600","5170","0500000US13295","Walker County, Georgia"
"210500","7371","0500000US13297","Walton County, Georgia"
"86800","8252","0500000US13299","Ware County, Georgia"
"64600","9834","0500000US13301","Warren County, Georgia"
"92500","8998","0500000US13303","Washington County, Georgia"
"116000","11466","0500000US13305","Wayne County, Georgia"
"69700","10894","0500000US13307","Webster County, Georgia"
"55500","17165","0500000US13309","Wheeler County, Georgia"
"182700","13166","0500000US13311","White County, Georgia"
"142800","4469","0500000US13313","Whitfield County, Georgia"
"62000","8700","0500000US13315","Wilcox County, Georgia"
"79000","5536","0500000US13317","Wilkes County, Georgia"
"70100","5594","0500000US13319","Wilkinson County, Georgia"
"93400","4499","0500000US13321","Worth County, Georgia"
"364100","7534","0500000US15001","Hawaii County, Hawaii"
"702300","5302","0500000US15003","Honolulu County, Hawaii"
"-","**","0500000US15005","Kalawao County, Hawaii"
"606900","13993","0500000US15007","Kauai County, Hawaii"
"657400","10813","0500000US15009","Maui County, Hawaii"
"298600","3927","0500000US16001","Ada County, Idaho"
"228500","20118","0500000US16003","Adams County, Idaho"
"167300","3431","0500000US16005","Bannock County, Idaho"
"154500","11139","0500000US16007","Bear Lake County, Idaho"
"177500","8795","0500000US16009","Benewah County, Idaho"
"168200","7821","0500000US16011","Bingham County, Idaho"
"458100","32716","0500000US16013","Blaine County, Idaho"
"234900","22752","0500000US16015","Boise County, Idaho"
"275700","14758","0500000US16017","Bonner County, Idaho"
"202100","5079","0500000US16019","Bonneville County, Idaho"
"235000","20237","0500000US16021","Boundary County, Idaho"
"146600","25048","0500000US16023","Butte County, Idaho"
"164900","19382","0500000US16025","Camas County, Idaho"
"211600","4788","0500000US16027","Canyon County, Idaho"
"151100","11143","0500000US16029","Caribou County, Idaho"
"168400","10124","0500000US16031","Cassia County, Idaho"
"122900","101607","0500000US16033","Clark County, Idaho"
"167700","10521","0500000US16035","Clearwater County, Idaho"
"216700","17011","0500000US16037","Custer County, Idaho"
"164400","8231","0500000US16039","Elmore County, Idaho"
"222200","14074","0500000US16041","Franklin County, Idaho"
"168400","7755","0500000US16043","Fremont County, Idaho"
"198700","21365","0500000US16045","Gem County, Idaho"
"156500","12182","0500000US16047","Gooding County, Idaho"
"197200","15305","0500000US16049","Idaho County, Idaho"
"223900","11497","0500000US16051","Jefferson County, Idaho"
"178300","14175","0500000US16053","Jerome County, Idaho"
"294100","6898","0500000US16055","Kootenai County, Idaho"
"245200","6972","0500000US16057","Latah County, Idaho"
"192100","26158","0500000US16059","Lemhi County, Idaho"
"150000","13008","0500000US16061","Lewis County, Idaho"
"152500","10495","0500000US16063","Lincoln County, Idaho"
"229800","11448","0500000US16065","Madison County, Idaho"
"155600","8636","0500000US16067","Minidoka County, Idaho"
"205600","6510","0500000US16069","Nez Perce County, Idaho"
"182700","22380","0500000US16071","Oneida County, Idaho"
"160900","10497","0500000US16073","Owyhee County, Idaho"
"183600","10712","0500000US16075","Payette County, Idaho"
"149100","13686","0500000US16077","Power County, Idaho"
"133000","8608","0500000US16079","Shoshone County, Idaho"
"358100","15367","0500000US16081","Teton County, Idaho"
"182100","5040","0500000US16083","Twin Falls County, Idaho"
"306900","25039","0500000US16085","Valley County, Idaho"
"163000","12135","0500000US16087","Washington County, Idaho"
"130500","4825","0500000US17001","Adams County, Illinois"
"56100","6769","0500000US17003","Alexander County, Illinois"
"116900","10721","0500000US17005","Bond County, Illinois"
"160600","4508","0500000US17007","Boone County, Illinois"
"99800","12410","0500000US17009","Brown County, Illinois"
"103900","4190","0500000US17011","Bureau County, Illinois"
"131800","17120","0500000US17013","Calhoun County, Illinois"
"102200","4950","0500000US17015","Carroll County, Illinois"
"81700","4049","0500000US17017","Cass County, Illinois"
"166600","3395","0500000US17019","Champaign County, Illinois"
"93200","3160","0500000US17021","Christian County, Illinois"
"94900","5718","0500000US17023","Clark County, Illinois"
"84400","6945","0500000US17025","Clay County, Illinois"
"145700","5891","0500000US17027","Clinton County, Illinois"
"105100","4138","0500000US17029","Coles County, Illinois"
"255500","1395","0500000US17031","Cook County, Illinois"
"94100","6217","0500000US17033","Crawford County, Illinois"
"106300","8821","0500000US17035","Cumberland County, Illinois"
"182300","4271","0500000US17037","DeKalb County, Illinois"
"103600","8455","0500000US17039","De Witt County, Illinois"
"120500","6694","0500000US17041","Douglas County, Illinois"
"315600","2717","0500000US17043","DuPage County, Illinois"
"82800","2968","0500000US17045","Edgar County, Illinois"
"81000","5652","0500000US17047","Edwards County, Illinois"
"151700","6911","0500000US17049","Effingham County, Illinois"
"93200","7317","0500000US17051","Fayette County, Illinois"
"98600","3757","0500000US17053","Ford County, Illinois"
"77000","2492","0500000US17055","Franklin County, Illinois"
"92600","4647","0500000US17057","Fulton County, Illinois"
"76400","4207","0500000US17059","Gallatin County, Illinois"
"83400","4943","0500000US17061","Greene County, Illinois"
"199800","6013","0500000US17063","Grundy County, Illinois"
"104900","12355","0500000US17065","Hamilton County, Illinois"
"88500","3360","0500000US17067","Hancock County, Illinois"
"77500","7172","0500000US17069","Hardin County, Illinois"
"85800","6643","0500000US17071","Henderson County, Illinois"
"122200","5156","0500000US17073","Henry County, Illinois"
"107300","4418","0500000US17075","Iroquois County, Illinois"
"114300","5078","0500000US17077","Jackson County, Illinois"
"99900","10204","0500000US17079","Jasper County, Illinois"
"97100","4362","0500000US17081","Jefferson County, Illinois"
"148800","9126","0500000US17083","Jersey County, Illinois"
"156300","8132","0500000US17085","Jo Daviess County, Illinois"
"117500","14400","0500000US17087","Johnson County, Illinois"
"245500","3378","0500000US17089","Kane County, Illinois"
"152800","2909","0500000US17091","Kankakee County, Illinois"
"243700","5701","0500000US17093","Kendall County, Illinois"
"83700","2220","0500000US17095","Knox County, Illinois"
"271700","3062","0500000US17097","Lake County, Illinois"
"130600","3350","0500000US17099","LaSalle County, Illinois"
"80500","4597","0500000US17101","Lawrence County, Illinois"
"122600","6104","0500000US17103","Lee County, Illinois"
"114000","3696","0500000US17105","Livingston County, Illinois"
"107600","4765","0500000US17107","Logan County, Illinois"
"91700","5113","0500000US17109","McDonough County, Illinois"
"234000","3180","0500000US17111","McHenry County, Illinois"
"166400","2317","0500000US17113","McLean County, Illinois"
"103100","2823","0500000US17115","Macon County, Illinois"
"102900","4925","0500000US17117","Macoupin County, Illinois"
"138500","2423","0500000US17119","Madison County, Illinois"
"81600","2874","0500000US17121","Marion County, Illinois"
"105700","5087","0500000US17123","Marshall County, Illinois"
"87600","4808","0500000US17125","Mason County, Illinois"
"88500","4798","0500000US17127","Massac County, Illinois"
"151900","9192","0500000US17129","Menard County, Illinois"
"111000","5602","0500000US17131","Mercer County, Illinois"
"220600","7638","0500000US17133","Monroe County, Illinois"
"90300","4444","0500000US17135","Montgomery County, Illinois"
"109700","4214","0500000US17137","Morgan County, Illinois"
"108300","6373","0500000US17139","Moultrie County, Illinois"
"150400","4136","0500000US17141","Ogle County, Illinois"
"130700","3221","0500000US17143","Peoria County, Illinois"
"85700","4963","0500000US17145","Perry County, Illinois"
"143000","8358","0500000US17147","Piatt County, Illinois"
"83500","4583","0500000US17149","Pike County, Illinois"
"114600","23773","0500000US17151","Pope County, Illinois"
"61300","8592","0500000US17153","Pulaski County, Illinois"
"134800","8317","0500000US17155","Putnam County, Illinois"
"110900","5376","0500000US17157","Randolph County, Illinois"
"88800","4628","0500000US17159","Richland County, Illinois"
"123100","2055","0500000US17161","Rock Island County, Illinois"
"134800","3012","0500000US17163","St. Clair County, Illinois"
"77900","4154","0500000US17165","Saline County, Illinois"
"144100","2580","0500000US17167","Sangamon County, Illinois"
"96900","12248","0500000US17169","Schuyler County, Illinois"
"91800","10184","0500000US17171","Scott County, Illinois"
"105500","5364","0500000US17173","Shelby County, Illinois"
"87500","4942","0500000US17175","Stark County, Illinois"
"99600","4005","0500000US17177","Stephenson County, Illinois"
"142300","2815","0500000US17179","Tazewell County, Illinois"
"110500","9353","0500000US17181","Union County, Illinois"
"80900","2502","0500000US17183","Vermilion County, Illinois"
"80900","4484","0500000US17185","Wabash County, Illinois"
"86900","2731","0500000US17187","Warren County, Illinois"
"117400","4583","0500000US17189","Washington County, Illinois"
"89000","4028","0500000US17191","Wayne County, Illinois"
"75400","4525","0500000US17193","White County, Illinois"
"107800","4486","0500000US17195","Whiteside County, Illinois"
"239400","1801","0500000US17197","Will County, Illinois"
"120900","4569","0500000US17199","Williamson County, Illinois"
"121400","2155","0500000US17201","Winnebago County, Illinois"
"170800","5397","0500000US17203","Woodford County, Illinois"
"142100","6102","0500000US18001","Adams County, Indiana"
"136700","2256","0500000US18003","Allen County, Indiana"
"163400","4690","0500000US18005","Bartholomew County, Indiana"
"98900","7546","0500000US18007","Benton County, Indiana"
"73500","6715","0500000US18009","Blackford County, Indiana"
"245200","7658","0500000US18011","Boone County, Indiana"
"206600","14489","0500000US18013","Brown County, Indiana"
"133600","7520","0500000US18015","Carroll County, Indiana"
"91500","3747","0500000US18017","Cass County, Indiana"
"152000","3690","0500000US18019","Clark County, Indiana"
"104200","6707","0500000US18021","Clay County, Indiana"
"119000","6443","0500000US18023","Clinton County, Indiana"
"89500","10619","0500000US18025","Crawford County, Indiana"
"139800","11088","0500000US18027","Daviess County, Indiana"
"174500","4945","0500000US18029","Dearborn County, Indiana"
"139500","9102","0500000US18031","Decatur County, Indiana"
"129100","6316","0500000US18033","DeKalb County, Indiana"
"96600","2611","0500000US18035","Delaware County, Indiana"
"162400","7174","0500000US18037","Dubois County, Indiana"
"149300","2643","0500000US18039","Elkhart County, Indiana"
"84000","3324","0500000US18041","Fayette County, Indiana"
"179100","5268","0500000US18043","Floyd County, Indiana"
"107600","5625","0500000US18045","Fountain County, Indiana"
"167200","6338","0500000US18047","Franklin County, Indiana"
"109200","9274","0500000US18049","Fulton County, Indiana"
"123900","7410","0500000US18051","Gibson County, Indiana"
"96300","3715","0500000US18053","Grant County, Indiana"
"101300","6124","0500000US18055","Greene County, Indiana"
"282700","4148","0500000US18057","Hamilton County, Indiana"
"179300","6158","0500000US18059","Hancock County, Indiana"
"159500","5336","0500000US18061","Harrison County, Indiana"
"205300","5127","0500000US18063","Hendricks County, Indiana"
"101800","5261","0500000US18065","Henry County, Indiana"
"113900","3599","0500000US18067","Howard County, Indiana"
"109200","4420","0500000US18069","Huntington County, Indiana"
"131000","4978","0500000US18071","Jackson County, Indiana"
"158300","4101","0500000US18073","Jasper County, Indiana"
"90800","6033","0500000US18075","Jay County, Indiana"
"139000","9455","0500000US18077","Jefferson County, Indiana"
"111000","7028","0500000US18079","Jennings County, Indiana"
"178500","4316","0500000US18081","Johnson County, Indiana"
"97900","9365","0500000US18083","Knox County, Indiana"
"153500","4585","0500000US18085","Kosciusko County, Indiana"
"194600","12985","0500000US18087","LaGrange County, Indiana"
"156100","1747","0500000US18089","Lake County, Indiana"
"139900","4716","0500000US18091","LaPorte County, Indiana"
"126200","6778","0500000US18093","Lawrence County, Indiana"
"103800","3116","0500000US18095","Madison County, Indiana"
"145200","1758","0500000US18097","Marion County, Indiana"
"144400","4400","0500000US18099","Marshall County, Indiana"
"125400","18920","0500000US18101","Martin County, Indiana"
"91100","4566","0500000US18103","Miami County, Indiana"
"189900","4619","0500000US18105","Monroe County, Indiana"
"132200","6133","0500000US18107","Montgomery County, Indiana"
